ID,Event Type,Timestamp,Value
5102,login,2024-09-30 06:22:36.435460,436.23
5103,click,2024-02-13 20:46:36.435466,
5104,logout,2024-09-25 10:45:36.435474,386.77
5105,view,2024-09-13 13:12:36.435477,
5106,logout,2024-12-14 16:23:36.435480,97.53
5107,logout,2024-04-04 04:56:36.435484,234.25
5108,click,2024-02-16 04:43:36.435487,
5109,view,2024-04-08 14:39:36.435490,80.04
5110,click,2024-02-05 22:07:36.435494,378.88
5111,login,2024-07-03 16:13:36.435497,
5112,logout,2024-04-07 13:07:36.435500,324.1
5113,purchase,2024-06-12 18:28:36.435504,45.73
5114,view,2024-08-07 09:16:36.435507,306.29
5115,purchase,2024-09-02 11:18:36.435510,
5116,login,2024-08-30 19:13:36.435516,298.14
5117,logout,2024-04-28 06:13:36.435519,
5118,click,2024-01-17 22:11:36.435522,
5119,purchase,2024-07-02 19:11:36.435526,
5120,click,2024-01-08 20:34:36.435529,
5121,purchase,2024-06-02 14:48:36.435532,
5122,login,2024-02-14 02:51:36.435535,162.85
5123,purchase,2024-02-17 23:36:36.435539,115.48
5124,purchase,2024-01-08 00:26:36.435542,292.27
5125,purchase,2024-05-08 11:10:36.435546,278.31
5126,view,2024-02-12 10:00:36.435550,
5127,click,2024-04-27 08:42:36.435556,57.9
5128,purchase,2024-08-22 20:06:36.435561,
5129,logout,2023-12-30 03:53:36.435568,
5130,logout,2024-05-20 14:15:36.435574,
5131,purchase,2024-03-11 05:03:36.435580,
5132,click,2024-04-04 12:38:36.435583,
5133,purchase,2024-01-21 10:44:36.435587,
5134,login,2024-08-20 13:11:36.435590,114.94
5135,view,2024-03-01 17:51:36.435594,412.11
5136,login,2024-03-19 06:43:36.435597,
5137,logout,2024-04-16 00:41:36.435601,191.13
5138,click,2024-12-10 22:34:36.435604,
5139,logout,2024-07-27 02:10:36.435607,
5140,logout,2024-11-29 21:33:36.435611,60.71
5141,view,2024-01-04 21:20:36.435614,151.27
5142,view,2024-10-25 02:06:36.435617,
5143,login,2024-04-04 03:05:36.435621,
5144,logout,2024-10-16 01:00:36.435624,
5145,login,2024-10-01 13:22:36.435628,306.61
5146,click,2024-06-24 16:24:36.435631,
5147,click,2024-05-08 19:24:36.435634,
5148,logout,2024-12-21 14:55:36.435637,236.87
5149,login,2024-05-27 10:14:36.435641,
5150,purchase,2024-06-14 21:55:36.435644,
5151,login,2024-12-12 21:39:36.435648,441.08
5152,login,2024-08-10 05:53:36.435651,
5153,login,2024-07-28 21:55:36.435654,446.71
5154,logout,2024-03-11 08:08:36.435657,
5155,click,2024-07-20 22:13:36.435661,
5156,click,2024-08-25 06:31:36.435664,
5157,click,2024-03-31 16:24:36.435667,209.63
5158,click,2024-03-19 19:28:36.435673,347.52
5159,click,2024-11-22 14:03:36.435680,475.19
5160,purchase,2024-05-05 00:50:36.435686,
5161,login,2024-10-10 12:30:36.435692,
5162,login,2024-11-13 15:53:36.435698,
5163,click,2024-06-29 14:22:36.435704,341.34
5164,login,2024-08-24 00:13:36.435708,
5165,purchase,2024-01-15 17:24:36.435711,224.53
5166,click,2024-02-05 06:10:36.435715,
5167,login,2024-01-09 06:36:36.435718,
5168,view,2024-08-27 19:15:36.435722,409.75
5169,login,2024-09-12 05:31:36.435725,
5170,purchase,2024-09-01 20:35:36.435728,
5171,login,2024-08-23 04:24:36.435731,
5172,login,2024-01-29 05:40:36.435735,
5173,click,2024-08-19 06:59:36.435738,367.66
5174,view,2024-02-05 15:55:36.435741,
5175,login,2024-11-13 00:01:36.435745,143.19
5176,purchase,2024-01-30 12:43:36.435748,266.25
5177,view,2024-11-01 12:16:36.435752,300.6
5178,login,2024-05-23 16:22:36.435756,318.72
5179,login,2024-04-23 08:04:36.435762,
5180,login,2024-05-20 06:36:36.435768,189.56
5181,click,2024-01-05 08:25:36.435774,145.17
5182,view,2024-02-13 15:28:36.435780,277.52
5183,view,2024-01-08 20:37:36.435784,
5184,login,2024-03-10 06:47:36.435787,
5185,logout,2024-11-15 22:06:36.435791,50.92
5186,login,2024-05-14 04:36:36.435794,
5187,login,2024-03-19 08:03:36.435797,175.83
5188,login,2024-05-24 18:24:36.435801,452.93
5189,purchase,2024-05-31 08:52:36.435804,78.05
5190,logout,2024-08-19 19:24:36.435807,
5191,view,2024-06-11 06:11:36.435811,323.11
5192,login,2024-04-29 23:27:36.435814,
5193,purchase,2024-04-29 09:25:36.435817,
5194,view,2024-07-20 09:31:36.435820,
5195,purchase,2024-11-27 07:10:36.435824,254.2
5196,purchase,2024-06-05 13:06:36.435827,442.3
5197,login,2024-09-22 06:14:36.435830,
5198,click,2024-06-03 18:13:36.435834,406.84
5199,login,2024-02-12 11:30:36.435837,
5200,click,2024-01-21 13:15:36.435840,
5201,view,2024-06-20 16:35:36.435844,
5202,login,2024-08-01 00:36:36.435847,
5203,view,2024-06-15 00:10:36.435850,262.39
5204,view,2024-03-28 16:37:36.435854,
5205,login,2024-04-04 20:27:36.435857,
5206,purchase,2024-08-12 06:42:36.435860,
5207,click,2024-08-23 18:02:36.435864,341.43
5208,purchase,2024-04-30 06:45:36.435867,
5209,purchase,2024-05-29 10:24:36.435870,
5210,logout,2024-10-05 11:16:36.435874,320.41
5211,login,2024-03-20 02:48:36.435877,
5212,login,2024-03-03 13:26:36.435880,
5213,logout,2024-01-27 15:24:36.435884,
5214,logout,2024-05-16 15:52:36.435887,
5215,login,2024-08-09 10:06:36.435890,124.72
5216,purchase,2024-04-21 15:41:36.435894,331.36
5217,login,2024-11-03 17:10:36.435897,
5218,login,2024-09-26 19:59:36.435901,
5219,logout,2024-11-13 22:18:36.435904,74.35
5220,view,2024-11-07 14:07:36.435908,182.33
5221,logout,2024-10-30 12:50:36.435911,
5222,logout,2024-03-31 11:30:36.435914,
5223,login,2024-09-10 05:25:36.435918,
5224,login,2024-01-31 22:27:36.435921,258.52
5225,view,2024-02-27 23:56:36.435924,167.53
5226,view,2024-11-03 00:04:36.435928,180.98
5227,login,2024-04-23 04:10:36.435931,138.58
5228,logout,2024-07-18 08:26:36.435934,289.95
5229,logout,2024-08-07 13:40:36.435938,103.48
5230,login,2024-04-05 06:34:36.435941,
5231,click,2024-10-05 16:38:36.435945,
5232,click,2024-04-03 15:32:36.435948,
5233,view,2024-09-26 18:24:36.435952,218.31
5234,logout,2024-06-02 00:15:36.435955,
5235,click,2024-03-19 00:51:36.435958,
5236,logout,2024-08-10 06:23:36.435962,91.56
5237,click,2024-09-10 08:29:36.435965,
5238,login,2024-01-05 11:49:36.435968,452.12
5239,login,2024-05-27 14:46:36.435972,283.03
5240,click,2024-09-16 17:08:36.435975,222.67
5241,login,2024-06-01 13:22:36.435978,204.66
5242,login,2024-09-19 16:11:36.435982,
5243,logout,2024-06-02 06:18:36.435985,
5244,login,2024-09-28 16:56:36.435988,325.77
5245,login,2024-07-11 18:50:36.435992,
5246,view,2024-05-20 05:05:36.435995,
5247,login,2024-09-11 10:20:36.435998,307.69
5248,click,2024-03-14 19:31:36.436001,99.6
5249,purchase,2024-05-24 10:05:36.436008,
5250,view,2024-08-10 02:16:36.436014,116.73
5251,view,2024-05-25 12:52:36.436020,
5252,login,2024-10-24 07:51:36.436026,176.64
5253,login,2024-03-03 11:13:36.436032,226.53
5254,purchase,2024-01-13 19:50:36.436039,67.46
5255,view,2024-09-17 11:46:36.436043,49.34
5256,click,2024-04-11 02:33:36.436046,
5257,view,2024-06-08 07:07:36.436049,356.15
5258,view,2024-03-15 02:45:36.436052,
5259,click,2024-01-13 12:11:36.436056,35.3
5260,logout,2024-10-15 08:43:36.436059,92.75
5261,view,2024-06-22 13:11:36.436062,383.98
5262,logout,2024-08-23 01:12:36.436069,
5263,purchase,2023-12-27 21:04:36.436074,
5264,purchase,2024-03-08 17:31:36.436080,150.69
5265,view,2024-02-24 18:04:36.436086,427.68
5266,view,2023-12-31 13:42:36.436093,
5267,purchase,2024-05-09 14:24:36.436109,383.31
5268,click,2024-05-15 03:18:36.436112,263.28
5269,login,2024-12-09 11:12:36.436116,
5270,login,2024-07-16 07:47:36.436119,
5271,login,2023-12-29 00:58:36.436122,122.8
5272,logout,2024-05-10 11:09:36.436126,459.7
5273,logout,2024-10-31 21:22:36.436129,
5274,logout,2024-06-19 06:38:36.436132,159.79
5275,click,2024-05-11 20:46:36.436136,355.31
5276,logout,2024-07-11 06:09:36.436139,173.29
5277,view,2024-11-25 00:24:36.436142,243.73
5278,click,2024-04-21 03:28:36.436146,
5279,login,2024-06-20 06:02:36.436149,259.77
5280,view,2024-06-09 12:56:36.436152,
5281,click,2024-06-24 00:47:36.436158,440.94
5282,login,2024-02-24 14:16:36.436164,
5283,purchase,2024-03-09 15:07:36.436170,
5284,login,2024-03-13 07:00:36.436176,11.0
5285,login,2024-11-28 09:12:36.436182,33.03
5286,login,2024-03-10 20:00:36.436195,171.06
5287,purchase,2024-06-10 22:17:36.436198,
5288,login,2024-10-03 13:02:36.436202,
5289,view,2024-07-29 03:43:36.436205,
5290,logout,2024-07-16 09:50:36.436208,
5291,login,2024-07-30 23:23:36.436211,
5292,view,2024-09-08 07:24:36.436215,
5293,click,2023-12-23 15:00:36.436221,
5294,login,2024-07-01 08:49:36.436228,
5295,logout,2024-03-09 12:17:36.436233,67.08
5296,login,2024-09-16 10:29:36.436244,187.46
5297,login,2024-08-27 13:05:36.436250,253.14
5298,purchase,2024-11-13 12:28:36.436253,
5299,view,2024-01-15 11:12:36.436256,
5300,login,2024-05-10 16:11:36.436260,
5301,view,2024-01-30 23:47:36.436264,
5302,click,2024-03-31 13:09:36.436267,246.64
5303,logout,2024-03-18 23:52:36.436270,
5304,view,2024-05-02 01:02:36.436274,481.88
5305,purchase,2024-05-19 11:50:36.436277,
5306,purchase,2024-06-02 21:46:36.436280,
5307,purchase,2024-11-14 07:23:36.436284,
5308,logout,2023-12-27 10:58:36.436287,
5309,click,2024-09-17 08:55:36.436290,242.44
5310,click,2024-08-19 11:28:36.436294,379.04
5311,view,2024-08-25 04:54:36.436297,269.19
5312,purchase,2024-04-07 11:25:36.436300,
5313,view,2024-10-08 07:28:36.436303,
5314,login,2024-09-03 03:16:36.436307,
5315,logout,2024-06-09 17:02:36.436310,178.6
5316,login,2024-01-30 12:21:36.436315,380.1
5317,view,2024-04-03 15:51:36.436319,
5318,view,2024-09-14 12:57:36.436322,285.8
5319,view,2024-03-24 06:12:36.436326,
5320,login,2024-10-18 07:55:36.436329,295.84
5321,login,2024-01-24 13:08:36.436332,312.92
5322,login,2024-07-23 02:05:36.436336,198.65
5323,view,2024-10-27 05:00:36.436339,
5324,view,2024-01-17 23:16:36.436342,
5325,logout,2024-08-19 00:48:36.436346,170.83
5326,logout,2024-09-15 12:34:36.436349,449.7
5327,purchase,2024-11-08 21:51:36.436355,
5328,view,2023-12-28 12:23:36.436360,89.22
5329,purchase,2024-01-31 17:06:36.436365,216.31
5330,login,2024-04-05 21:51:36.436371,387.53
5331,click,2024-07-01 13:37:36.436376,
5332,logout,2024-10-20 06:37:36.436381,179.67
5333,view,2024-06-24 07:24:36.436386,
5334,click,2024-06-09 14:26:36.436392,446.19
5335,view,2024-01-07 09:10:36.436397,
5336,purchase,2024-09-26 08:38:36.436402,51.96
5337,logout,2024-08-18 18:31:36.436406,
5338,view,2024-07-26 06:23:36.436412,
5339,logout,2024-02-23 20:00:36.436417,
5340,view,2024-02-27 05:10:36.436423,
5341,logout,2024-03-13 02:08:36.436429,
5342,view,2024-08-07 18:18:36.436435,
5343,logout,2024-05-17 17:11:36.436441,
5344,view,2024-01-07 03:58:36.436448,
5345,login,2024-12-23 04:33:36.436454,10.51
5346,click,2024-05-18 15:49:36.436460,
5347,login,2024-07-22 16:01:36.436470,178.78
5348,purchase,2024-05-30 11:21:36.436474,
5349,click,2024-12-21 01:54:36.436477,
5350,view,2024-09-03 21:24:36.436480,
5351,logout,2024-07-05 12:20:36.436483,
5352,purchase,2024-04-03 04:43:36.436487,
5353,purchase,2024-05-18 16:48:36.436490,
5354,login,2024-01-19 08:43:36.436494,131.38
5355,purchase,2024-07-11 23:50:36.436497,460.69
5356,view,2024-09-21 09:26:36.436500,
5357,click,2024-01-07 09:50:36.436503,
5358,view,2024-12-11 16:22:36.436507,
5359,view,2024-10-20 02:47:36.436510,
5360,login,2023-12-25 02:57:36.436514,
5361,view,2024-08-19 08:46:36.436520,
5362,purchase,2024-04-25 12:33:36.436526,
5363,purchase,2024-04-30 12:05:36.436532,
5364,login,2024-02-17 04:11:36.436538,
5365,login,2024-05-19 15:30:36.436541,
5366,logout,2024-02-10 22:38:36.436545,241.89
5367,logout,2024-04-22 15:22:36.436548,
5368,login,2024-01-04 22:01:36.436551,171.76
5369,purchase,2024-05-27 20:37:36.436555,
5370,view,2024-06-20 07:02:36.436558,
5371,view,2024-01-17 11:23:36.436561,
5372,view,2023-12-29 12:42:36.436565,
5373,view,2024-08-13 01:56:36.436568,
5374,click,2024-12-20 02:35:36.436571,
5375,view,2024-01-10 18:13:36.436575,321.75
5376,view,2024-08-28 06:22:36.436578,314.88
5377,click,2024-04-28 23:30:36.436581,488.05
5378,logout,2024-08-22 16:19:36.436587,57.58
5379,click,2024-07-19 11:40:36.436593,
5380,view,2024-07-07 08:56:36.436598,205.47
5381,logout,2024-06-20 05:58:36.436604,
5382,login,2024-06-27 07:51:36.436618,49.45
5383,click,2024-01-01 05:00:36.436621,68.32
5384,view,2024-04-02 09:12:36.436624,77.86
5385,logout,2024-01-18 10:23:36.436628,413.33
5386,purchase,2024-03-09 23:56:36.436631,
5387,purchase,2024-08-30 14:42:36.436635,306.54
5388,login,2024-08-30 16:45:36.436638,143.3
5389,purchase,2024-06-10 05:14:36.436643,
5390,click,2024-01-05 10:02:36.436649,267.99
5391,logout,2024-07-08 01:25:36.436656,243.95
5392,view,2024-12-19 08:18:36.436665,
5393,purchase,2024-11-11 00:02:36.436669,121.22
5394,view,2024-04-20 10:14:36.436674,443.47
5395,logout,2024-12-21 03:04:36.436680,
5396,click,2024-05-22 16:51:36.436686,
5397,view,2024-01-07 06:47:36.436692,288.62
5398,view,2024-05-15 04:32:36.436697,349.6
5399,login,2024-04-22 12:11:36.436700,388.49
5400,click,2024-01-02 09:47:36.436704,
5401,click,2024-09-17 12:51:36.436707,251.59
5402,login,2024-11-27 20:20:36.436710,
5403,login,2024-01-21 18:31:36.436714,30.24
5404,click,2024-11-07 13:15:36.436717,
5405,logout,2024-10-21 08:10:36.436720,313.81
5406,purchase,2024-03-01 18:07:36.436724,455.14
5407,click,2024-04-03 00:06:36.436727,
5408,purchase,2024-08-20 03:00:36.436731,416.11
5409,logout,2024-10-25 23:33:36.436734,
5410,purchase,2024-08-01 16:06:36.436737,
5411,purchase,2024-11-15 06:29:36.436741,
5412,view,2024-07-26 15:50:36.436746,248.26
5413,view,2024-08-01 07:29:36.436752,66.8
5414,click,2024-01-01 12:27:36.436758,480.88
5415,click,2024-11-06 12:14:36.436763,
5416,click,2024-05-15 22:52:36.436770,368.89
5417,logout,2024-01-01 17:42:36.436777,259.06
5418,login,2024-10-17 07:36:36.436783,457.23
5419,logout,2024-04-15 12:28:36.436786,102.9
5420,logout,2024-07-01 08:32:36.436790,187.39
5421,purchase,2024-06-11 11:26:36.436793,41.21
5422,purchase,2024-02-10 02:41:36.436796,382.55
5423,purchase,2024-06-04 07:13:36.436800,478.22
5424,purchase,2024-04-19 19:17:36.436803,
5425,view,2024-09-22 10:56:36.436806,
5426,login,2024-12-17 08:09:36.436809,
5427,logout,2024-08-04 04:54:36.436813,
5428,logout,2024-08-06 23:26:36.436816,
5429,view,2024-11-22 22:28:36.436819,
5430,purchase,2024-05-09 23:06:36.436823,318.22
5431,purchase,2023-12-26 10:50:36.436826,
5432,purchase,2024-01-31 22:48:36.436830,
5433,view,2024-05-13 12:44:36.436833,376.11
5434,purchase,2024-07-31 02:47:36.436836,
5435,view,2024-11-15 13:23:36.436840,
5436,logout,2024-04-11 15:35:36.436843,323.33
5437,purchase,2024-06-26 14:37:36.436846,
5438,view,2024-01-16 20:23:36.436850,
5439,click,2024-05-13 04:59:36.436853,
5440,login,2024-02-13 02:24:36.436857,187.79
5441,click,2024-07-20 18:17:36.436860,421.46
5442,purchase,2024-03-11 10:36:36.436864,
5443,view,2024-01-23 15:58:36.436867,
5444,logout,2024-06-26 15:30:36.436870,
5445,view,2024-03-18 06:09:36.436874,138.26
5446,logout,2024-05-23 13:03:36.436877,
5447,purchase,2024-04-07 01:52:36.436880,470.33
5448,login,2024-11-24 13:01:36.436884,
5449,logout,2024-08-12 08:35:36.436887,
5450,logout,2023-12-28 18:35:36.436890,
5451,click,2023-12-26 05:14:36.436894,473.88
5452,view,2024-10-17 05:17:36.436897,
5453,view,2024-03-16 01:53:36.436901,
5454,view,2024-04-10 19:42:36.436904,
5455,click,2024-02-05 02:06:36.436907,
5456,click,2024-01-19 17:03:36.436911,
5457,click,2024-02-12 02:15:36.436914,
5458,logout,2024-04-08 15:19:36.436918,
5459,purchase,2024-04-15 01:57:36.436921,275.3
5460,logout,2024-05-25 15:37:36.436924,
5461,view,2024-05-16 11:20:36.436928,490.47
5462,view,2024-09-19 09:18:36.436931,
5463,view,2024-04-18 16:46:36.436934,116.52
5464,view,2024-01-12 09:06:36.436937,103.17
5465,click,2024-04-15 00:12:36.436941,
5466,login,2024-10-12 00:12:36.436944,238.44
5467,click,2024-02-27 22:57:36.436947,154.41
5468,logout,2024-02-21 12:57:36.436951,
5469,view,2024-07-24 13:18:36.436954,260.39
5470,click,2024-06-08 13:16:36.436958,
5471,login,2024-08-14 05:57:36.436961,
5472,login,2024-09-20 22:14:36.436964,198.63
5473,view,2024-08-05 00:17:36.436968,207.96
5474,login,2024-08-01 15:01:36.436971,391.64
5475,logout,2024-02-22 14:03:36.436974,
5476,logout,2024-02-29 17:12:36.436978,
5477,purchase,2023-12-27 04:57:36.436981,
5478,login,2024-07-13 14:14:36.436985,
5479,click,2024-04-24 22:02:36.436988,162.13
5480,logout,2024-03-15 11:39:36.436992,
5481,click,2023-12-28 14:55:36.436995,
5482,login,2024-02-01 13:11:36.436998,106.73
5483,login,2024-11-17 08:35:36.437002,
5484,purchase,2024-02-17 05:41:36.437005,
5485,purchase,2024-02-18 23:36:36.437008,
5486,view,2024-01-21 20:06:36.437012,
5487,login,2024-07-22 20:07:36.437015,
5488,purchase,2024-01-26 22:14:36.437018,7.56
5489,click,2024-01-22 13:21:36.437022,
5490,click,2024-06-23 03:36:36.437025,414.39
5491,logout,2024-02-01 06:44:36.437029,
5492,click,2024-11-08 22:49:36.437032,246.03
5493,purchase,2024-03-18 03:52:36.437036,
5494,logout,2024-12-06 14:03:36.437042,197.67
5495,login,2024-05-12 00:09:36.437048,
5496,purchase,2024-09-13 17:22:36.437053,128.79
5497,purchase,2024-09-12 23:24:36.437059,226.17
5498,view,2024-02-16 04:18:36.437064,391.59
5499,purchase,2024-05-15 12:29:36.437070,328.47
5500,click,2024-04-24 03:15:36.437077,60.95
5501,click,2024-04-23 09:03:36.437080,
5502,click,2024-04-10 05:45:36.437083,
5503,login,2024-02-08 08:57:36.437087,
5504,view,2024-07-17 07:15:36.437090,
5505,logout,2024-07-29 20:58:36.437093,43.2
5506,click,2024-06-06 11:29:36.437097,
5507,view,2024-10-16 09:20:36.437100,343.29
5508,view,2024-04-13 02:12:36.437103,
5509,login,2024-07-11 00:45:36.437107,441.46
5510,login,2024-02-01 06:52:36.437110,
5511,view,2024-01-15 03:17:36.437113,289.17
5512,login,2024-03-21 10:37:36.437117,
5513,purchase,2024-04-22 10:51:36.437120,253.49
5514,view,2024-10-18 08:43:36.437124,219.13
5515,view,2024-01-28 13:15:36.437127,
5516,click,2024-12-04 23:18:36.437131,
5517,purchase,2024-06-16 01:23:36.437134,
5518,click,2024-12-19 14:31:36.437138,35.06
5519,logout,2024-12-01 03:02:36.437144,
5520,view,2024-12-07 19:49:36.437150,348.0
5521,view,2024-06-04 02:10:36.437156,126.66
5522,logout,2024-11-10 05:08:36.437161,95.05
5523,view,2024-06-08 01:06:36.437168,97.88
5524,login,2024-11-17 10:49:36.437178,99.9
5525,login,2024-12-04 06:48:36.437184,
5526,login,2024-01-12 18:08:36.437190,15.74
5527,purchase,2024-07-30 23:18:36.437195,
5528,view,2023-12-26 16:58:36.437202,
5529,purchase,2024-12-21 21:02:36.437208,
5530,logout,2024-12-12 01:56:36.437212,
5531,logout,2024-05-22 17:44:36.437215,116.7
5532,logout,2023-12-24 05:12:36.437218,134.53
5533,login,2024-05-15 03:34:36.437222,
5534,view,2024-03-17 02:27:36.437225,202.92
5535,view,2024-11-24 05:07:36.437228,38.9
5536,view,2024-02-14 22:30:36.437234,477.64
5537,logout,2024-04-13 02:34:36.437240,
5538,view,2024-02-06 10:39:36.437246,
5539,purchase,2024-09-11 22:16:36.437252,24.75
5540,view,2024-08-07 13:00:36.437257,407.21
5541,purchase,2024-06-30 08:32:36.437264,
5542,logout,2024-06-23 10:32:36.437270,427.19
5543,logout,2024-07-20 20:52:36.437273,
5544,purchase,2024-07-17 11:56:36.437277,
5545,purchase,2024-02-07 09:40:36.437280,
5546,purchase,2024-10-01 06:40:36.437283,
5547,view,2024-02-29 01:27:36.437287,
5548,login,2024-08-28 15:47:36.437290,89.8
5549,login,2024-07-06 05:43:36.437293,
5550,purchase,2024-02-02 07:39:36.437297,59.41
5551,view,2024-12-02 11:43:36.437300,
5552,view,2024-04-30 01:15:36.437303,
5553,logout,2024-02-07 12:29:36.437307,
5554,view,2024-07-17 06:49:36.437310,
5555,view,2024-11-27 04:51:36.437314,
5556,login,2024-06-27 03:02:36.437317,363.15
5557,click,2023-12-25 08:34:36.437320,
5558,login,2024-06-13 02:48:36.437324,259.96
5559,logout,2024-12-11 15:51:36.437327,
5560,logout,2024-07-04 20:13:36.437348,65.26
5561,view,2024-03-11 19:47:36.437354,
5562,logout,2024-02-28 17:37:36.437359,
5563,view,2024-07-24 15:27:36.437365,377.43
5564,logout,2024-09-03 14:56:36.437370,381.74
5565,logout,2024-01-05 04:24:36.437375,
5566,purchase,2024-08-19 12:24:36.437381,346.85
5567,click,2024-11-18 06:24:36.437387,
5568,click,2024-08-12 02:26:36.437392,51.39
5569,view,2024-02-26 09:14:36.437396,403.25
5570,click,2024-09-19 03:19:36.437401,
5571,login,2024-12-16 13:20:36.437406,
5572,login,2024-07-13 14:15:36.437412,457.57
5573,login,2024-02-16 15:47:36.437418,463.0
5574,login,2024-11-16 21:32:36.437427,
5575,view,2024-06-13 22:16:36.437430,47.58
5576,logout,2024-09-25 07:58:36.437434,
5577,purchase,2024-12-03 23:43:36.437437,250.72
5578,login,2024-06-12 23:15:36.437446,227.98
5579,click,2024-03-21 14:48:36.437449,248.34
5580,click,2024-09-11 10:24:36.437453,142.3
5581,view,2024-09-28 15:48:36.437456,467.49
5582,click,2024-03-27 12:53:36.437459,461.82
5583,view,2024-08-23 04:46:36.437463,357.43
5584,view,2024-06-07 17:47:36.437466,53.06
5585,view,2024-11-11 01:37:36.437469,
5586,click,2024-10-09 17:08:36.437473,403.4
